,num_devices,task_data,local_completion_time,energy_consumed,total_weighted_waste,completion_time
2002,200,45,,0.03164751305991757,,0.053895133769677084
2003,200,45,,0.03164751305991757,,0.053895133769677084
2004,200,45,,0.03164751305991757,,0.053895133769677084
2005,200,45,,0.03164751305991757,,0.053895133769677084
2006,200,45,,0.03164751305991757,,0.053895133769677084
2007,200,45,,0.03164751305991757,,0.053895133769677084
2008,200,45,,0.03164751305991757,,0.053895133769677084
2009,200,45,,0.03164751305991757,,0.053895133769677084
2010,200,45,,0.03164751305991757,,0.053895133769677084
2011,200,45,,0.03164751305991757,,0.053895133769677084
2012,200,45,,0.03164751305991757,,0.053895133769677084
2013,200,45,,0.03164751305991757,,0.053895133769677084
2014,200,45,,0.03164751305991757,,0.053895133769677084
2015,250,45,,0.03164751305991757,,0.053895133769677084
2016,250,45,,0.03164751305991757,,0.053895133769677084
2017,250,45,,0.03164751305991757,,0.053895133769677084
2018,250,45,,0.03164751305991757,,0.053895133769677084
2019,250,45,,0.03164751305991757,,0.053895133769677084
2020,250,45,,0.03164751305991757,,0.053895133769677084
2021,250,45,,0.03164751305991757,,0.053895133769677084
2022,250,45,,0.03164751305991757,,0.053895133769677084
2023,250,45,,0.03164751305991757,,0.053895133769677084
2024,250,45,,0.03164751305991757,,0.053895133769677084
2025,250,45,,0.03164751305991757,,0.053895133769677084
2026,250,45,,0.03164751305991757,,0.053895133769677084
2027,250,45,,0.03164751305991757,,0.053895133769677084
2028,250,45,,0.03164751305991757,,0.053895133769677084
2029,250,45,,0.03164751305991757,,0.053895133769677084
2030,250,45,,0.03164751305991757,,0.053895133769677084
2031,250,45,,0.03164751305991757,,0.053895133769677084
2032,250,45,,0.03164751305991757,,0.053895133769677084
2033,250,45,,0.03164751305991757,,0.053895133769677084
2034,250,45,,0.03164751305991757,,0.053895133769677084
2035,250,45,,0.03164751305991757,,0.053895133769677084
2036,250,45,,0.03164751305991757,,0.053895133769677084
2037,250,45,,0.03164751305991757,,0.053895133769677084
2038,250,45,,0.03164751305991757,,0.053895133769677084
2039,250,45,,0.03164751305991757,,0.053895133769677084
2040,250,45,,0.03164751305991757,,0.053895133769677084
2041,250,45,,0.03164751305991757,,0.053895133769677084
2042,250,45,,0.03164751305991757,,0.053895133769677084
2043,250,45,,0.03164751305991757,,0.053895133769677084
2044,250,45,,0.03164751305991757,,0.053895133769677084
2045,250,45,,0.03164751305991757,,0.053895133769677084
2046,250,45,,0.03164751305991757,,0.053895133769677084
2047,250,45,,0.03164751305991757,,0.053895133769677084
2048,300,45,,0.03164751305991757,,0.053895133769677084
2049,300,45,,0.03164751305991757,,0.053895133769677084
2050,300,45,,0.03164751305991757,,0.053895133769677084
2051,300,45,,0.03164751305991757,,0.053895133769677084
2052,300,45,,0.03164751305991757,,0.053895133769677084
2053,300,45,,0.03164751305991757,,0.053895133769677084
2054,300,45,,0.03164751305991757,,0.053895133769677084
2055,300,45,,0.03164751305991757,,0.053895133769677084
2056,300,45,,0.03164751305991757,,0.053895133769677084
2057,300,45,,0.03164751305991757,,0.053895133769677084
2058,300,45,,0.03164751305991757,,0.053895133769677084
2059,300,45,,0.03164751305991757,,0.053895133769677084
2060,300,45,,0.03164751305991757,,0.053895133769677084
2061,300,45,,0.03164751305991757,,0.053895133769677084
2062,300,45,,0.03164751305991757,,0.053895133769677084
2063,300,45,,0.03164751305991757,,0.053895133769677084
2064,300,45,,0.03164751305991757,,0.053895133769677084
2065,300,45,,0.03164751305991757,,0.053895133769677084
2066,300,45,,0.03164751305991757,,0.053895133769677084
2067,300,45,,0.03164751305991757,,0.053895133769677084
2068,300,45,,0.03164751305991757,,0.053895133769677084
2069,300,45,,0.03164751305991757,,0.053895133769677084
2070,300,45,,0.03164751305991757,,0.053895133769677084
2071,300,45,,0.03164751305991757,,0.053895133769677084
2072,300,45,,0.03164751305991757,,0.053895133769677084
2073,300,45,,0.03164751305991757,,0.053895133769677084
2074,300,45,,0.03164751305991757,,0.053895133769677084
2075,300,45,,0.03164751305991757,,0.053895133769677084
2076,300,45,,0.03164751305991757,,0.053895133769677084
2077,300,45,,0.03164751305991757,,0.053895133769677084
2078,150,45,,0.03171314797381916,,0.05409804858496903
2079,100,45,,0.03176805310504256,,0.0542677915449047
2080,150,45,,0.031885230861312897,,0.05463005457469358
2081,100,45,,0.03189582602931465,,0.054662810259591514
2082,150,45,,0.03192393021358503,,0.05474969626310949
2083,150,45,,0.032029683495079994,,0.055076639749517424
2084,150,45,,0.0320628734109242,,0.055179248639249195
2085,100,45,,0.0321917688298608,,0.05557773762279106
2086,100,45,,0.03219294486998916,,0.05558137343110154
2087,50,45,,0.032193475310253655,,0.055583013323376784
2088,50,45,,0.03225246543866847,,0.05576538533089231
2089,50,45,,0.03229171650764705,,0.05588673268915565
2090,50,45,,0.03229244601869136,,0.05588898802233143
2091,100,45,,0.03231273074091088,,0.05595169962531446
2092,150,45,,0.03237058248885855,,0.05613055225193207
2093,100,45,,0.032401935165820045,,0.05622748119228369
2094,150,45,,0.03255596944450691,,0.05670368867623406
2095,100,45,,0.03260148958949445,,0.05684441731078458
2096,150,45,,0.0326243683279369,,0.056915148491938
2097,150,45,,0.03271109272900896,,0.057183262895976514
2098,150,45,,0.032725578919749684,,0.05722804794319767
2099,150,45,,0.032778184658101714,,0.05739068217315954
